SubjectID,Condition,Phase,FileName,TotalValidTime,rateTimeP0,rateTimeP1,rateTimeS0,rateTimeS1,rateTimeOther,rateCntP0,rateCntP1
6,C,training,gazepos_20260307_152751_6_7_8.csv,48.464476,0.16004943497171006,0.12661067458977598,0.01973961298993505,0.08190246398207249,0.6116978134665064,0.6285714285714286,0.6
6,C,training,gazepos_20260307_152914_6_7_8.csv,48.990474000000006,0.3400109988729643,0.17055689234605084,0.005083028998657871,0.055418875922694774,0.42893020385963215,0.9714285714285714,0.7714285714285715
6,C,training,gazepos_20260307_153020_6_7_8.csv,48.450317,0.2959797559219262,0.15936583036185337,0.0,0.024127148641772407,0.520527265074448,0.8,0.7142857142857143
6,C,training,gazepos_20260307_153132_6_7_8.csv,48.989986,0.2619872355138048,0.13388697437063984,0.005127986768561159,0.031555020244341224,0.567442783102653,0.8857142857142857,0.6857142857142857
6,C,post-test,gazepos_20260307_153408_6_0_8_after.csv,48.992918,0.3006555763835091,0.353250606546848,0.0,0.0008519598689753644,0.3452418572006675,1.0,0.9142857142857143
6,C,post-test,gazepos_20260307_153530_6_0_8_after.csv,48.978883,0.08877340056938401,0.29405427641132625,0.0,0.0006878474545856833,0.616484475564704,0.6857142857142857,0.8285714285714286
7,C,pre-test,gazepos_20260307_181619_7_0_10_before.csv,49.100100000000005,0.055942248590124845,0.08946708866173371,0.004509766782552264,0.030734316223388753,0.8193465797422003,0.5142857142857142,0.5428571428571428
7,C,pre-test,gazepos_20260307_181731_7_0_10_before.csv,49.08618,0.069741951808024,0.05739153056929698,0.0,0.001695996714350141,0.8711705209083289,0.6,0.45714285714285713
7,C,training,gazepos_20260307_181944_7_7_10.csv,49.102293,0.019565257369956117,0.18538356243363233,0.0,0.0,0.7950511801964115,0.14285714285714285,0.45714285714285713
7,C,training,gazepos_20260307_182052_7_7_10.csv,49.102537,0.002530622806719734,0.217030985588382,0.0,0.0016905440140496525,0.7787478475908486,0.02857142857142857,0.4857142857142857
7,C,training,gazepos_20260307_182159_7_7_10.csv,49.087889,0.002561324240282511,0.18131079134407269,0.00254645295502522,0.017014787496769452,0.79656664396385,0.02857142857142857,0.45714285714285713
7,C,training,gazepos_20260307_182307_7_7_10.csv,49.074461,0.0017015775272601187,0.044226772047480954,0.0016766358371210078,0.0042832869830196916,0.9481117276051182,0.05714285714285714,0.14285714285714285
7,C,post-test,gazepos_20260307_182525_7_0_10_after.csv,49.081297000000006,0.29264126822076486,0.2655533939944573,0.03231740188120936,0.064774286628978,0.34471364927459036,0.8,0.6285714285714286
7,C,post-test,gazepos_20260307_182633_7_0_10_after.csv,49.066407,0.23185255851320044,0.20127294016046435,0.07108286938556568,0.17655906616516656,0.3192325657756031,0.8571428571428571,0.5714285714285714
8,C,pre-test,gazepos_20260307_203147_8_0_9_before.csv,49.065128,0.36520544693167767,0.09135865293167052,0.10029506088316019,0.3526603456532302,0.0904804936002614,1.0,0.7428571428571429
8,C,pre-test,gazepos_20260307_203256_8_0_9_before.csv,49.078908999999996,0.4461395015932401,0.09547257865899174,0.0524029986078134,0.3097993478216887,0.09618557331826608,1.0,0.7142857142857143
8,C,training,gazepos_20260307_203456_8_7_9.csv,49.062214,0.2115130597245368,0.25095852788053963,0.0019220494207620564,0.0008515718430480066,0.5347547911311136,0.8571428571428571,0.8285714285714286
8,C,training,gazepos_20260307_203604_8_7_9.csv,49.073939,0.23210453923415433,0.27205521447952236,0.0008768401493102052,0.004332523623180122,0.4906308825138329,0.8857142857142857,0.9428571428571428
8,C,training,gazepos_20260307_203708_8_7_9.csv,49.098292,0.34182883591958757,0.2093683218145348,0.004550382322871848,0.027105830891225043,0.4171466290517807,1.0,0.8285714285714286
8,C,training,gazepos_20260307_203817_8_7_9.csv,49.112421999999995,0.34419815418592015,0.16950395971104848,0.0,0.0019416676294237627,0.4843562184736076,1.0,0.6285714285714286
8,C,post-test,gazepos_20260307_204008_8_0_9_after.csv,49.073002,0.26380961979868284,0.2308710805994707,0.0,0.004628206768356983,0.5006910928334894,0.9714285714285714,0.8285714285714286
8,C,post-test,gazepos_20260307_204116_8_0_9_after.csv,49.065429,0.264118326571648,0.20151838476740888,0.0,0.01964330119278064,0.5147199874681625,0.9428571428571428,0.6571428571428571
9,C,pre-test,gazepos_20260308_145729_9_0_9_before.csv,49.076556999999994,0.526709993123601,0.04972934429772641,0.0957530496689082,0.20177458659131284,0.1260330263184517,1.0,0.5714285714285714
9,C,pre-test,gazepos_20260308_145835_9_0_9_before.csv,49.077526,0.5586677494705009,0.08864902847792278,0.05761847082511847,0.12876857321618054,0.16629617801027727,0.9714285714285714,0.6285714285714286
9,C,training,gazepos_20260308_150043_9_7_9.csv,49.092831000000004,0.4963158877515132,0.1396459698973158,0.03412266039414166,0.18527711306769018,0.1446383688893391,0.9428571428571428,0.6285714285714286
9,C,training,gazepos_20260308_150147_9_7_9.csv,49.107421,0.5405388322062359,0.08573144168984162,0.04236463568306738,0.17505154668985784,0.1563135437309972,0.9714285714285714,0.5714285714285714
9,C,training,gazepos_20260308_150256_9_7_9.csv,49.079128000000004,0.5752528040025489,0.08762513058504229,0.03943749774853358,0.1598416744486574,0.13784289321521775,1.0,0.5428571428571428
9,C,training,gazepos_20260308_150403_9_7_9.csv,49.106837000000006,0.5147140916447133,0.09972415857286876,0.06395199104352828,0.20373641658085212,0.11787334215803752,0.9428571428571428,0.6285714285714286
9,C,post-test,gazepos_20260308_150609_9_0_9_after.csv,49.099979000000005,0.5146037231502685,0.05831707178530569,0.06000862037028544,0.13368909994849512,0.23338148474564518,1.0,0.5428571428571428
9,C,post-test,gazepos_20260308_150714_9_0_9_after.csv,48.518864,0.5572153338132567,0.07608735439477712,0.04674470531709081,0.14946361893386412,0.17048898754101127,1.0,0.6
